tconst,primaryTitle,startYear,region,language,directors,writers,cast_crew,categories
tt4862190,Kingdom of Clay Subjects,2016,BD,en,nm3769280,nm3769280,"['Andrew Wesman', 'Arifur Rahman', 'Bijon', 'Bruce Driscoll', 'Chinmoyee Gupta', 'Iqbal Hossain', 'Jayanto Chattopadhyay', 'Kochi Khondokar', 'Luke Slendebroek', 'Mahmudur Anindo', 'Monir Ahmed', 'Ramiz Razu', 'Ramshreyas Rao', 'Rokeya Prachy', 'Shaheed Ahmed Mithu', 'Sheuly Akther Jarin', 'Shimu Reekita Nondine']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt4862190,Kingdom of Clay Subjects,2016,BD,,nm3769280,nm3769280,"['Andrew Wesman', 'Arifur Rahman', 'Bijon', 'Bruce Driscoll', 'Chinmoyee Gupta', 'Iqbal Hossain', 'Jayanto Chattopadhyay', 'Kochi Khondokar', 'Luke Slendebroek', 'Mahmudur Anindo', 'Monir Ahmed', 'Ramiz Razu', 'Ramshreyas Rao', 'Rokeya Prachy', 'Shaheed Ahmed Mithu', 'Sheuly Akther Jarin', 'Shimu Reekita Nondine']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt4899880,Shah,2015,PK,,nm6762586,nm6762586,"['Adeel Wali Raees', 'Adnan Sarwar', 'Ehsan Murad', 'Faiz Chohan', 'Farhan Albert', 'Gulab Chandio', 'Hassan Zaidi', 'Khalid', 'Khalid Saleem Butt', 'Kiran Chaudhry', 'Miraal Sara', 'Omar Daraz', 'Sardar Baloch', 'Tahir Ali']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt4902464,Driven,\N,PK,,nm3491818,nm3491818,"['Adnan Shah Tipu', 'Amna Ilyas', 'Humair Chaudhary', 'Jawed Sheikh', 'Kacper Zieba', 'Kamran Faiq', 'Michael S.U. Hudson', 'Omair Rana', 'Rehan Sheikh']","['actor', 'actress', 'cinematographer', 'director', 'producer', 'writer']"
tt4912834,Chhutir Ghonta,1980,BD,en,nm7496161,nm7496161,"['A.T.M. Shamsuzzaman', 'Akhtar Hossain', 'Azizur Rahman', 'Jewel Aich', 'Nurunnabi', 'Rabiul', 'Ramala Saha', 'Razzak', 'Satya Saha', 'Shabana', 'Shadhon Ray', 'Sharbari Das Gupta', 'Shaukat Akbar', 'Sujata', 'Sumon']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'self', 'writer']"
tt4912834,Chhutir Ghonta,1980,BD,,nm7496161,nm7496161,"['A.T.M. Shamsuzzaman', 'Akhtar Hossain', 'Azizur Rahman', 'Jewel Aich', 'Nurunnabi', 'Rabiul', 'Ramala Saha', 'Razzak', 'Satya Saha', 'Shabana', 'Shadhon Ray', 'Sharbari Das Gupta', 'Shaukat Akbar', 'Sujata', 'Sumon']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'self', 'writer']"
tt4912926,Mohanogor,1981,BD,,nm7496161,"nm4610265,nm6688062","['Akhtar Hossain', 'Anis', 'Azizur Rahman', 'Babor', 'Black Anwar', 'Miju Ahmed', 'Minu Rahman', 'Mohammad Rafikuzzaman', 'Mohammad Shahedur Rahman', 'Narayan Chakraborty', 'Nurunnabi', 'Razzak', 'Reza Latif', 'Satya Saha', 'Shabana', 'Syed Akhtar Ali']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt4912940,Moger Mullok,1999,BD,,nm5069060,"nm5275542,nm4683293,nm5069060","['Abdullah Zahir Babu', 'Abu Sayeed Khan', 'Amin Khan', 'Amzad Hossain', 'Dildar', 'Montazur Rahman Akbar', 'Monwar Hossain Dipjol', 'Mosharaf Hossain Tula', 'Mousumi', 'Moyuri', 'Rajib', 'Rasheda Chowdhury', 'Shakil Khan', 'Shawkat Ali Emon', 'Siddique Zamal Nantu', 'Sirajul Islam Siraj', 'Suruj Bangali']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt4915068,Vondo Neta,2004,BD,,nm5069060,"nm5069060,nm4683293,nm6826619","['Abdullah Zahir Babu', 'Amin Khan', 'Bobby', 'Chikon Ali', 'Chita', 'Emon Shaha', 'Ilias Cobra', 'Istofa Rahman', 'Joseph Satabdi', 'Kabila', 'Komol', 'M.A. Hossain', 'M.A. Zoshim', 'Montazur Rahman Akbar', 'Nasir Khan', 'Shahin Alam', 'Sirajul Islam Kiron', 'Touhid Hossain Chowdhury']","['actor', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt4916056,Maw Theng Gaari,2015,BD,en,nm12644555,"nm12644555,nm10002395","['Arjun', 'Aung Rakhine', 'Indira Chakma', 'Kamal Mani Chakma', 'Ma Nan Khing', 'Nasiful Walid', 'Shamsul Arefin', 'Syed Kashef Shahbazi']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt4916056,Maw Theng Gaari,2015,BD,,nm12644555,"nm12644555,nm10002395","['Arjun', 'Aung Rakhine', 'Indira Chakma', 'Kamal Mani Chakma', 'Ma Nan Khing', 'Nasiful Walid', 'Shamsul Arefin', 'Syed Kashef Shahbazi']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt4919268,Bad Boys: Ride or Die,2024,BD,en,"nm4816401,nm4263190","nm6200158,nm3263825,nm0303032","['Adil El Arbi', 'Alexander Ludwig', 'Asaf Eisenberg', 'Bilall Fallah', 'Chad Oman', 'Chris Bremner', 'Dan Lebental', 'Doug Belgrad', 'Eric Dane', 'George Gallo', 'Ioan Gruffudd', 'Jacob Scipio', 'Jerry Bruckheimer', 'Jon Billington', 'Lindsay Graham', 'Lorne Balfe', 'Martin Lawrence', 'Mary Vernieu', 'Melanie Liburd', 'Paola Núñez', 'Robrecht Heyvaert', 'Tasha Smith', 'Vanessa Hudgens', 'Will Beall', 'Will Smith']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt4920116,Halla Gulla,2015,PK,,"nm7501960,nm7504218","nm7501960,nm7501966,nm7504223","['Ashraf Khan', 'Asif Khan', 'Ghazala Javed', 'Hanif Mohammad', 'Hunain Maniar', 'Jazmine Ahmed', 'Kamran Akbar Khan', 'Mariam Ansari', 'Mohammad Hanif', 'Muneeb Butt', 'Nasir Inayat', 'Raheela Mushtaq Shah', 'Randy Kalsi', 'Sahir Ali Bagga', 'Sara Khan', 'Sidra Batool', 'Zara Gul']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt4920258,Armaan,2013,PK,en,nm3221685,"nm3221574,nm2717565,nm3221685","['Aamina Sheikh', 'Abdullah Kadwani', 'Anjum Shahzad', 'Fawad Khan', 'Jahanzeb Khan', 'Lubna Aslam', 'Mahnoor Khan', 'Manzoor Qureshi', 'Rana Kamran', 'Vasay Chaudhry']","['actor', 'actress', 'cinematographer', 'director', 'producer', 'writer']"
tt4920258,Armaan,2013,PK,,nm3221685,"nm3221574,nm2717565,nm3221685","['Aamina Sheikh', 'Abdullah Kadwani', 'Anjum Shahzad', 'Fawad Khan', 'Jahanzeb Khan', 'Lubna Aslam', 'Mahnoor Khan', 'Manzoor Qureshi', 'Rana Kamran', 'Vasay Chaudhry']","['actor', 'actress', 'cinematographer', 'director', 'producer', 'writer']"
tt4937518,Unkahi,2016,PK,,nm7045837,nm7045840,"['Duke Roth Simon', 'Issac Solemon', 'Saimaa Azhar', 'Salman Ahmad', 'Shahid Kapoor', 'Talha Rizvi', 'Wiam Dahmani']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'producer', 'writer']"
tt4943992,Manto,2015,PK,,nm2557565,nm3679226,"['Adeel Suri', 'Adnan Jaffar', 'Babar Javed', 'Danyal Adam Khan', 'Hina Khawaja Bayat', 'Jamal Rahman', 'Khizer Idrees', 'Mahira Khan', 'Mohammed Hanif', 'Nadia Afgan', 'Nadia Afghan', 'Nimra Bucha', 'Sania Saeed', 'Sarmad Sultan Khoosat', 'Shahid Nadeem', 'Shamoon Abbasi']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'producer', 'writer']"
tt4946108,Apartment 5D,2015,BD,,nm3285629,nm3285629,"['Amit Ashraf', 'Fuad Naser', 'Jacob Yoffee', 'Manoj Kumar', 'Nayeem Mahbub', 'Peya Bipasha', 'Prosun Azad']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
